-1.296, -1.711, 3.807
-1.759, -1.648, 4.095
-1.055, -2.303, 3.983
-2.303, -1.296, 3.471
-2.287, -0.847, 3.695
-2.815, -1.871, 4.880
-3.664, -1.151, 4.335
-3.439, -0.959, 2.735
-4.352, -0.896, 3.167
-4.175, -1.039, 2.143
-4.159, -0.783, 4.368
-4.527, -1.135, 3.936
-4.720, -0.687, 4.783
-5.791, -0.351, 3.983
-5.055, -0.192, 4.064
-5.407, -0.623, 3.231
-5.584, -0.560, 4.831
-6.064, -0.959, 3.871
-5.759, -0.431, 3.759
-5.935, -0.335, 4.320
-6.159, -0.207, 3.631
-6.415, 0.495, 4.015
-6.687, 0.800, 3.823
-7.183, 0.768, 4.239
-6.495, 1.263, 3.887
-7.743, 1.439, 3.184
-8.223, 1.184, 3.455
-7.904, 1.551, 4.335
-7.967, 1.968, 3.695
-8.383, 1.744, 2.527
-8.368, 1.744, 4.320
-8.943, 1.776, 2.959
-9.168, 1.839, 3.615
-9.119, 2.240, 4.783
-8.895, 1.488, 5.216
-8.991, 1.871, 3.439
-8.767, 2.079, 4.383
-9.039, 2.543, 4.592
-9.359, 1.679, 3.311
-9.407, 2.368, 4.079
-9.135, 1.631, 4.111
-9.760, 1.023, 3.007
-8.911, 1.776, 5.711
-9.760, 1.887, 5.536
-9.935, 2.176, 5.231
-9.983, 1.695, 3.936
-10.479, 1.776, 4.783
-10.383, 2.719, 4.736
-10.095, 1.279, 3.791
-9.983, 2.480, 4.303
-10.159, 2.095, 5.087
-9.727, 2.047, 3.871
-9.727, 1.663, 3.727
-9.567, 1.871, 5.552
-9.904, 1.312, 4.831
-10.383, 1.663, 4.751
-10.143, 1.343, 6.000
-10.255, 1.312, 3.648
-10.288, 2.368, 3.247
-10.592, 1.952, 3.247
-10.639, 1.968, 4.127
-11.072, 2.447, 4.559
-11.375, 2.447, 0.560
-11.119, 2.047, 4.223
-11.455, 2.287, 4.655
-11.503, 2.879, 3.519
-12.207, 2.256, 5.599
-11.375, 3.007, 3.871
-11.055, 2.815, 3.807
-11.439, 2.480, 3.839
-12.175, 2.815, 3.552
-11.951, 2.943, 4.800
-12.143, 2.495, 4.671
-11.839, 2.480, 4.368
-11.855, 2.719, 5.119
-12.064, 2.768, 4.639
-12.399, 2.735, 4.800
-12.336, 3.936, 3.775
-12.128, 3.584, 4.287
-12.815, 3.648, 3.759
-13.791, 4.095, 3.391
-13.231, 3.599, 3.727
-13.135, 4.607, 3.807
-13.295, 3.839, 4.000
-13.280, 4.895, 2.559
-13.855, 4.239, 7.231
-12.975, 4.432, 3.679
-13.952, 5.151, 4.943
-13.199, 4.559, 4.800
-12.592, 4.655, 4.720
-13.135, 4.559, 3.631
-12.639, 4.783, 3.023
-12.511, 5.216, 3.231
-13.263, 4.623, 3.936
-13.392, 4.223, 3.952
-13.295, 4.383, 3.343
-12.383, 3.791, 4.352
-12.895, 4.623, 4.207
-13.008, 4.095, 4.639
-12.991, 4.047, 5.151
-13.167, 4.335, 4.863
-13.119, 3.648, 5.023
-12.719, 4.320, 5.103
-13.167, 4.079, 4.383
-12.815, 4.607, 4.032
-13.375, 4.863, 3.871
-12.687, 3.920, 3.584
-13.343, 4.480, 4.303
-12.831, 4.175, 4.736
-12.704, 4.895, 4.480
-13.216, 4.447, 4.863
-12.815, 4.592, 3.648
-13.439, 5.007, 3.519
-13.744, 4.720, 4.720
-13.087, 4.848, 3.952
-13.295, 5.616, 3.200
-13.072, 5.471, 4.111
-12.783, 4.720, 4.895
-13.103, 4.671, 4.543
-12.527, 5.087, 3.055
-13.631, 4.655, 7.791
-13.119, 5.023, 2.927
-12.639, 4.975, 4.655
-12.783, 4.800, 4.064
-12.687, 5.375, 3.631
-12.671, 5.087, 4.175
-13.103, 5.071, 2.687
-12.623, 4.463, 4.303
-13.839, 4.415, 4.191
-13.216, 4.960, 4.303
-13.952, 5.184, 5.151
-13.055, 5.039, 4.592
-12.880, 5.279, 4.975
-13.663, 5.103, 3.231
-13.263, 4.848, 4.480
-13.311, 5.679, 3.727
-13.552, 4.991, 4.447
-13.727, 4.463, 3.711
-13.855, 4.848, 4.736
-13.855, 4.720, 3.904
-13.423, 5.199, 3.695
-13.152, 5.103, 4.800
-13.855, 4.559, 4.736
-13.247, 5.007, 4.655
-14.016, 4.623, 5.616
-13.455, 5.279, 4.368
-13.791, 5.375, 4.368
-14.303, 5.071, 4.783
-13.744, 4.623, 3.664
-13.823, 5.216, 3.407
-13.519, 4.943, 5.248
-13.791, 4.863, 4.255
-13.407, 4.975, 4.335
-13.503, 5.536, 3.439
-13.328, 5.439, 4.655
-13.167, 5.136, 3.375
-13.616, 5.007, 2.895
-13.392, 4.943, 3.488
-13.680, 5.328, 4.111
-13.184, 5.855, 4.287
-12.736, 4.975, 5.248
-13.552, 5.023, 2.480
-12.991, 5.375, 5.103
-13.455, 5.359, 3.743
-13.600, 5.455, 3.631
-14.016, 5.039, 4.671
-13.055, 5.439, 4.927
-13.663, 5.263, 4.191
-13.119, 5.168, 4.303
-12.975, 5.039, 5.679
-13.135, 5.119, 4.815
-14.367, 5.248, 4.239
-13.375, 5.375, 3.231
-13.663, 5.375, 2.879
-13.392, 4.943, 3.023
-13.455, 5.023, 3.952
-13.567, 5.136, 4.144
-13.328, 4.639, 4.975
-13.135, 5.519, 4.703
-12.527, 5.584, 4.159
-13.008, 4.943, 3.407
-13.519, 5.007, 3.920
-13.920, 4.559, 3.936
-13.855, 5.552, 3.615
-13.247, 4.768, 3.263
-14.128, 5.248, 2.303
-13.087, 5.231, 3.343
-13.216, 5.536, 3.296
-13.472, 4.895, 3.967
-13.407, 5.007, 3.743
-13.119, 5.471, 3.504
-13.263, 5.407, 3.311
-13.119, 5.423, 3.615
-13.423, 4.768, 3.920
-13.744, 5.071, 4.432
-13.199, 4.623, 3.039
-13.903, 5.055, 3.599
-13.680, 4.655, 3.407
-14.000, 5.439, 3.855
-13.791, 4.607, 3.631
